src_instance,src_signal,dst_signal,dst_instance
DMAMUX2,dmamux2_evt6,d3_pendclear_in[0],EXTI
DMAMUX2,dmamux2_evt7,d3_pendclear_in[1],EXTI
LPTIM4,lptim4_out,d3_pendclear_in[2],EXTI
LPTIM5,lptim5_out,d3_pendclear_in[3],EXTI
